id,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
5312,22,Ireland {Republic},Northern Europe,Western Europe,40-49,44.5,0.0,1; 4,15,15.0,2 - 5 years,3.5,"More than $200,000",210000.0,4.25,C#; SQL Server,AngularJS; Clojure; Hadoop; iOS; Java; JavaScript; MATLAB; MongoDB; Node.js; Perl; Python; R; Ruby; SharePoint; Swift,0,5.0,1,1,100-499 employees,10-14 people,5,1.0,4,7,Eclipse; Visual Studio,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",2-5 hours per week,1,2.0,0,I don't have an account,4.0,2,B.S. in Computer Science (or related field),2.0,Salary; Work/life balance; Quality of colleagues; Company culture; Building something that's significant; Remote working option; Building something that's innovative,Writing cover letters,80%,Be more flexible about interview scheduling; Introduce me to the boss; Introduce me to the team,0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,Fragile code base; Unrealistic expectations; Poor documentation; Non-technical management,To get help for my job; Because I can't do my job without it
16731,22,Ireland {Republic},Northern Europe,Western Europe,20-24,22.0,0.0,0,1,1.0,2 - 5 years,3.5,"$40,000 - $50,000",45000.0,4.25,JavaScript; LAMP; PHP,JavaScript; Node.js; Python; ReactJS,0,6.0,0,3,100-499 employees,10-14 people,4,0.0,2,4,Sublime; PhpStorm,0,None,1,0.0,0,101 - 500,2.0,2,I'm self-taught; Some college coursework in Computer Science (or related field),1.0,Salary; Work/life balance; Opportunity for advancement; Quality of colleagues; Company culture; Building something that's innovative,Finding time to search for a job,10%,Show me more live code; Introduce me to the team,0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,Fragile code base; Outdated technologies; Unspecific requirements; Limited resources,To get help for my job
18156,22,Ireland {Republic},Northern Europe,Western Europe,< 20,16.0,0.0,2,7,7.0,Less than 1 year,0.5,"Less than $10,000",5000.0,4.25,C++; Java; JavaScript,Android; C++; Java,0,6.0,77,,,,,1.80342988185,,,Notepad++,0,5-10 hours per week,0,2.0,I don't know,I don't have an account,3.0,2,I'm self-taught,1.0,Health insurance; Work/life balance; Quality of colleagues; Flexible work hours,Finding an open job that I'm qualified for,50%,Be more flexible about interview scheduling,0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Poor scheduling; Interacting with stupid people; Limited resources,I don't really use 11. I just take surveys.
19495,22,Ireland {Republic},Northern Europe,Western Europe,30-34,32.0,0.0,1; 3; 9,0,0.0,6 - 10 years,8.0,"$70,000 - $80,000",75000.0,4.25,AngularJS; C#; JavaScript; MongoDB; PHP; SQL; SQL Server; WordPress,"Arduino / Raspberry Pi; Cloud (AWS, GAE, Azure, etc.); Node.js",0,7.0,0,3,"10,000+ employees",10-14 people,0,2.0,2,6,Notepad++; Visual Studio; Visual Studio Code,3,1-2 hours per week,1,2.0,0,2 - 100,2.0,2,Masters Degree in Computer Science (or related field),1.0,Salary; Work/life balance; Remote working option,The interview process,50%,interview_coffee; Fewer brainteasers; Prepare me for who I will be speaking with,0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Non-technical management; Interacting with stupid people; Changing requirements,To get help for my job; To receive help on my personal projects; Beacause I love to learn
27126,22,Ireland {Republic},Northern Europe,Western Europe,25-29,27.0,0.0,0; 1; 2; 3; 9,0,0.0,6 - 10 years,8.0,"$60,000 - $70,000",65000.0,4.25,AngularJS; JavaScript; LAMP; PHP; SQL,AngularJS; iOS; Java; JavaScript; Objective-C; Perl; ReactJS; Ruby; SQL,0,7.0,0,11,10-19 employees,1-4 people,0,2.0,2,6,Atom; Coda; Sublime; TextMate; IntelliJ; NetBeans,0,2-5 hours per week,0,0.0,0,101 - 500,2.0,3,B.A. in Computer Science (or related field); Masters Degree in Computer Science (or related field),1.0,Salary; Work/life balance; Office location; Quality of colleagues; Company culture; Company reputation; Flexible work hours,Writing my CV and keeping it updated,60%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Introduce me to the team; Prepare me for who I will be speaking with,0; 1,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Poor team dynamics; Fragile code base; Unrealistic expectations,To get help for my job; To give help to -1s; To receive help on my personal projects; Beacause I love to learn
34021,22,Ireland {Republic},Northern Europe,Western Europe,25-29,27.0,0.0,0; 1; 2; 3,2,3.0,11+ years,13.0,"$150,000 - $160,000",155000.0,4.25,iOS; JavaScript; Objective-C; PHP; Scala; Swift,iOS; ReactJS; Redis; Scala; SQL; Swift,0,9.0,0,11,100-499 employees,10-14 people,1,0.0,0,2,Sublime; IntelliJ; Xcode,0,1-2 hours per week,0,0.0,0,I'm not sure,0.0,3,Masters Degree in Computer Science (or related field),0.0,Salary; Equity; Ability to make or influence important decisions; Health insurance; Tech stack; Company stage; Company financials; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Company reputation; Building something that's significant,Writing cover letters,70%,Show me more live code; Introduce me to the boss; Introduce me to the team,0,0.0,2.0,0.347968775639,2.0,0.0,4.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Changing requirements,To get help for my job
47349,22,Ireland {Republic},Northern Europe,Western Europe,25-29,27.0,0.0,0; 1; 2; 3; 4; 9; 11,-1,5.0312779648,6 - 10 years,8.0,4,53952.9730248,4.25,JavaScript; LAMP; Node.js; PHP; Redis; Rust; SQL,Java; JavaScript; Node.js; PHP; ReactJS; Rust,1,8.0,-1 (please specify),8,I am not part of a company,I am not on a team,"I am not on a ""team""",0.0,32,32,Vim,0,10-20 hours per week,1,5.0,0,"1,001 - 5,000",0.0,2,I'm self-taught; B.S. in Computer Science (or related field),2.0,Tech stack; Building something that's significant,-1 (please specify),80%,Show me more live code; Introduce me to the team,0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,Unrealistic expectations; Non-technical management; Unspecific requirements,To get help for my job; To give help to -1s; Beacause I love to learn
48649,22,Ireland {Republic},Northern Europe,Western Europe,50-59,54.5,0.0,1; 3; 9,1,1.0,11+ years,13.0,"$90,000 - $100,000",95000.0,4.25,"C++; C#; Cloud (AWS, GAE, Azure, etc.); Java; Perl","C++; Cloud (AWS, GAE, Azure, etc.)",0,8.0,0,11,"10,000+ employees",20+ people,4,2.0,2,6,Emacs; IntelliJ; Visual Studio,0,2-5 hours per week,1,4.0,0,I don't have an account,2.0,2,Masters Degree in Computer Science (or related field),1.0,Salary; Office location; Quality of colleagues,-1 (please specify),100%,Show me more live code; Introduce me to the team; Show me the space in which I will work,0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,Corporate policies; Interacting with non-technical people,To get help for my job
49836,22,Ireland {Republic},Northern Europe,Western Europe,30-34,32.0,0.0,0; 2; 5,-1,5.0312779648,6 - 10 years,8.0,"$30,000 - $40,000",35000.0,4.25,AngularJS; C#; Java; JavaScript; MongoDB; Node.js; Objective-C; SQL; WordPress,Android; iOS; Objective-C; Swift,0,6.0,0,17,"1,000-4,999 employees",1-4 people,1,3.0,0,4,Coda; Sublime; Eclipse; Visual Studio,3,2-5 hours per week,0,4.0,-1 (please specify),1,0.0,2,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Industry certification program; B.A. in Computer Science (or related field)",1.0,Industry; Opportunity for advancement; Company culture; Company reputation,-1 (please specify),70%,Show me more live code; Offer remote interviews (e.g. via video conference); Introduce me to the boss; Introduce me to the team; Show me the space in which I will work; Prepare me for who I will be speaking with,1,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Poor team dynamics; Inefficient development processes; Unrealistic expectations; Interacting with stupid people; Unspecific requirements,To get help for my job; To give help to -1s; Because I can't do my job without it; whyso_onlinepresence; To receive help on my personal projects; Beacause I love to learn
49913,22,Ireland {Republic},Northern Europe,Western Europe,40-49,44.5,1.0,0; 1; 2; 3; 11,12,12.0,11+ years,13.0,"$80,000 - $90,000",85000.0,4.25,Arduino / Raspberry Pi; C; Java; JavaScript; LAMP; Node.js; Python,Android; Arduino / Raspberry Pi; C; C++; Python,-1 (please specify),10.0,0,9,"10,000+ employees",20+ people,3,0.0,4,1,Vim; IPython / Jupyter,-1 (please specify),-1 (please specify),0,1.0,-1 (please specify),I don't have an account,4.0,5,I'm self-taught,0.0,Salary; Work/life balance; Opportunity for advancement; Company culture; Company reputation; Building something that's significant; Remote working option; Flexible work hours; Building something that's innovative,Searching for a job that seems interesting,80%,Show me more live code; Offer remote interviews (e.g. via video conference); Fewer brainteasers; Prepare me for who I will be speaking with,0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Corporate policies; Non-technical management,I don't really use 11. I just take surveys.
50073,22,Ireland {Republic},Northern Europe,Western Europe,20-24,22.0,0.0,1,0,0.0,1 - 2 years,1.5,"$30,000 - $40,000",35000.0,4.25,JavaScript; PHP; Python; SQL; SQL Server,Java; Python; SQL; SQL Server,0,8.0,0,,,,,1.80342988185,,,,,,,2.62407698435,,,0.791892360359,,,0.936547994592,,,,,,0.955440438798,0.709414103614,0.347968775639,0.952076226326,1.37889131302,2.94961585309,1.53568034968,1.45657428484,1.76353168798,2.82422396626,0.869921178568,0.646998026872,1.32477487009,0.320157731668,0.388617236353,0.692108971348,0.923334039498,0.816501681206,1.04213047767,1.30015515539,,
50596,22,Ireland {Republic},Northern Europe,Western Europe,30-34,32.0,0.0,1,0,0.0,11+ years,13.0,"$60,000 - $70,000",65000.0,4.25,CoffeeScript; JavaScript; Ruby,JavaScript,-1 (please specify),9.0,0,3,20-99 employees,5-9 people,1,1.0,0,2,Sublime,0,1-2 hours per week,1,0.0,-1 (please specify),2 - 100,2.0,2,,0.0,Work/life balance; Quality of colleagues; Flexible work hours,Finding an open job that I'm qualified for,50%,Introduce me to the team,0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,Fragile code base; Limited resources,To get help for my job
52901,22,Israel,Western Asia,Middle East,30-34,32.0,0.0,1; 2,0,0.0,1 - 2 years,1.5,"$20,000 - $30,000",25000.0,4.29,Android; AngularJS; Java; JavaScript; SQL,Android; Java; Node.js; Perl,0,6.0,0,3,20-99 employees,1-4 people,1,1.0,2,22,Atom; Notepad++; Sublime; Android Studio; NetBeans,3,2-5 hours per week,0,4.0,0,"1,001 - 5,000",0.0,3,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field)",0.0,Opportunity for advancement; Quality of colleagues; Building something that's significant,Writing my CV and keeping it updated,20%,interview_coffee,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Inefficient development processes; Fragile code base; Poor documentation; Unspecific requirements,To get help for my job; Because I can't do my job without it; To demonstrate that I'm good at what I do; To receive help on my personal projects; Beacause I love to learn
382,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0,13,13.0,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,4.3,WordPress,C#,0,7.0,0,11,5-9 employees,5-9 people,0,2.0,0,2,,0,None,0,0.0,0,101 - 500,0.0,2,I'm self-taught,1.0,Salary; Opportunity for advancement; Quality of colleagues; Building something that's innovative,Taking time off work to interview,100%,interview_coffee,1,0.0,0.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Non-technical management; Interacting with non-technical people; Interacting with stupid people,To get help for my job; To give help to -1s; Beacause I love to learn
1396,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0; 1; 2; 3; 4; 8,,5.0312779648,,6.6401453958,,53952.9730248,4.3,,,,7.09454684773,,,,,,1.80342988185,,,,,,,2.62407698435,,,0.791892360359,,,0.936547994592,,,,,,0.955440438798,0.709414103614,0.347968775639,0.952076226326,1.37889131302,2.94961585309,1.53568034968,1.45657428484,1.76353168798,2.82422396626,0.869921178568,0.646998026872,1.32477487009,0.320157731668,0.388617236353,0.692108971348,0.923334039498,0.816501681206,1.04213047767,1.30015515539,,
2882,22,Italy,Southern Europe,Western Europe,20-24,22.0,0.0,1,6,6.0,Less than 1 year,0.5,"$10,000 - $20,000",15000.0,4.3,Java; Visual Basic,C#,0,7.0,0,7,20-99 employees,1-4 people,0,3.0,2,1,Eclipse; PyCharm; Visual Studio,2,None,-1 (please specify),0.0,0,I don't have an account,2.0,2,B.S. in Computer Science (or related field),1.0,Opportunity for advancement; Building something that's significant; Flexible work hours; Building something that's innovative,Finding time to search for a job,40%,Be more flexible about interview scheduling; Introduce me to the team; interview_coffee,0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,Corporate policies; Outdated technologies; Non-technical management; Interacting with stupid people; Unspecific requirements,To get help for my job; To receive help on my personal projects; Beacause I love to learn
3004,22,Italy,Southern Europe,Western Europe,25-29,27.0,0.0,0; 1; 2; 9,Developer with a statistics or mathematics background,8.0,Less than 1 year,0.5,"$10,000 - $20,000",15000.0,4.3,Arduino / Raspberry Pi; C#; JavaScript; LAMP; Matlab; PHP; WordPress,Android; AngularJS; C#; Java; JavaScript; PHP,1,7.0,-1 (please specify),77,I am not part of a company,5-9 people,1,2.0,2,-1,Notepad++; IntelliJ; PhpStorm; PyCharm; Visual Studio,0,1-2 hours per week,0,2.0,I don't know,2 - 100,2.0,2,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)",1.0,Salary; Work/life balance; Building something that's innovative,The interview process,60%,Introduce me to the boss; Introduce me to the team; interview_coffee; Show me the space in which I will work,0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,Poor team dynamics; Poor scheduling; Poor documentation,To get help for my job; To give help to -1s; Beacause I love to learn
3602,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0; 2,1,1.0,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,4.3,LAMP; PHP; SQL; WordPress,AngularJS; Cordova; iOS; JavaScript; LAMP; MongoDB; Node.js; PHP; Redis; SQL; Swift,-1 (please specify),6.0,1,3,1-4 employees,1-4 people,0,0.0,2,-1,PhpStorm,0,1-2 hours per week,-1 (please specify),0.0,-1 (please specify),2 - 100,1.0,2,Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field),1.0,Quality of colleagues; Company culture; Building something that's significant,The interview process,,Show me more live code; interview_coffee; Fewer brainteasers,,2.0,0.0,1.0,1.0,3.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Non-technical management; Changing requirements,To get help for my job
4147,22,Italy,Southern Europe,Western Europe,40-49,44.5,-2.0,0; 2; 3; 11,17,17.0,6 - 10 years,8.0,"$30,000 - $40,000",35000.0,4.3,JavaScript; LAMP; PHP; Python; SQL; WordPress,Android; Arduino / Raspberry Pi; AngularJS; JavaScript; LAMP; Node.js; PHP; Python; SQL,0,8.0,0,-1 (please specify),100-499 employees,5-9 people,3,2.0,4,1,Sublime; Vim; NetBeans,3,5-10 hours per week,1,5.0,0,I don't have an account,1.0,2,I'm self-taught,2.0,Equity; Work/life balance; Opportunity for advancement; Quality of colleagues; Building something that's significant; Flexible work hours,Taking time off work to interview,10%,interview_coffee,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,Inefficient development processes; Non-technical management; Interacting with non-technical people; Trying to be nice,To get help for my job
4983,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0; 2; 3; 8; 9; 10,1,1.0,11+ years,13.0,"$10,000 - $20,000",15000.0,4.3,Arduino / Raspberry Pi; Cordova; iOS; JavaScript; MongoDB; Node.js; PHP; Visual Basic; WordPress,Node.js,0,9.0,6,14,1-4 employees,1-4 people,1,1.0,0,6,Sublime,0,20+ hours per week,1,0.0,0,101 - 500,1.0,4,Some college coursework in Computer Science (or related field),1.0,Flexible work hours,Writing cover letters,100%,Show me more live code; Introduce me to the team,0; 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Corporate policies,To get help for my job
5168,22,Italy,Southern Europe,Western Europe,25-29,27.0,0.0,5,7,7.0,Less than 1 year,0.5,"$10,000 - $20,000",15000.0,4.3,C; C++; Python,C; C++,1,6.0,77,,,,,1.80342988185,,,Notepad++; Komodo; Visual Studio,2,1-2 hours per week,0,4.0,I don't know,I don't have an account,2.0,3,On-the-job training; Some college coursework in Computer Science (or related field),1.0,Salary; Work/life balance; Quality of colleagues,Writing my CV and keeping it updated,40%,Introduce me to the team; interview_coffee,0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Fragile code base; Poor scheduling; Interacting with non-technical people,To get help for my job; To receive help on my personal projects; Beacause I love to learn
6676,22,Italy,Southern Europe,Western Europe,25-29,27.0,0.0,2; 3,0,0.0,6 - 10 years,8.0,Rather not say,53952.9730248,4.3,C#; JavaScript; SQL; SQL Server; Visual Basic,AngularJS; C#; JavaScript; SQL; SQL Server,1,8.0,0,-1 (please specify),10-19 employees,1-4 people,0,2.0,0,6,Notepad++; Visual Studio,0,1-2 hours per week,1,3.0,0,I'm not sure,0.0,2,I'm self-taught; On-the-job training,1.0,Salary; Equity; Ability to make or influence important decisions; Quality of colleagues; Company culture; Flexible work hours; Building something that's innovative,Finding time to search for a job,70%,Offer remote interviews (e.g. via video conference); Introduce me to the boss,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,Poor scheduling; Poor documentation; Outdated technologies; Interacting with non-technical people; Changing requirements; Unspecific requirements,To get help for my job; Because I can't do my job without it
8214,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0; 5; 9,22,3.0,11+ years,13.0,"$40,000 - $50,000",45000.0,4.3,"C#; Cloud (AWS, GAE, Azure, etc.); Go; iOS; JavaScript; Node.js; Objective-C","Android; AngularJS; C++; C#; Cloud (AWS, GAE, Azure, etc.); iOS; ReactJS; Swift",0,10.0,0,8,10-19 employees,15-20 people,1,2.0,0,6,Atom; Visual Studio; Visual Studio Code; Xamarin; Xcode,0,5-10 hours per week,1,0.0,0,1,2.0,3,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)",1.0,Salary; Tech stack; Work/life balance; Opportunity for advancement; Company culture; Remote working option; Flexible work hours,Interesting companies rarely respond to me,0%,Show me more live code; Offer remote interviews (e.g. via video conference); Introduce me to the team; Fewer brainteasers; Prepare me for who I will be speaking with,0; 1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Unrealistic expectations; Interacting with stupid people; Unspecific requirements,To get help for my job; To give help to -1s; Beacause I love to learn
8539,22,Italy,Southern Europe,Western Europe,35-39,37.0,0.0,1; 2; 3; 8; 9,13,13.0,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,4.3,AngularJS; Java; JavaScript; Node.js,Ruby,0,8.0,0,14,20-99 employees,5-9 people,3,2.0,2,7,Notepad++; Eclipse,2,-1 (please specify),1,4.0,0,2 - 100,0.0,0,I'm self-taught; On-the-job training; B.A. in Computer Science (or related field),1.0,Salary; Work/life balance; Office location,Finding time to search for a job,-1 (please specify),Offer remote interviews (e.g. via video conference); Show me the space in which I will work; Prepare me for who I will be speaking with,0; 1,1.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,Inefficient development processes; Poor scheduling; Poor documentation; Outdated technologies; Interacting with stupid people; Unspecific requirements,To get help for my job; To give help to -1s; To discover new job opportunities; To receive help on my personal projects; Beacause I love to learn
9243,22,Italy,Southern Europe,Western Europe,20-24,22.0,0.0,0; 5; 6,11,11.0,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,4.3,AngularJS; JavaScript; PHP; SQL; WordPress,AngularJS; JavaScript; PHP; SQL; WordPress,0,7.0,1,11,1-4 employees,1-4 people,0,0.0,0,2 - I created my own job,,0,10-20 hours per week,0,2.0,I don't know,2 - 100,0.0,2,I'm self-taught; Some college coursework in Computer Science (or related field),1.0,Salary; Equity; Opportunity for advancement; Company culture; Building something that's innovative,Interesting companies rarely respond to me,0%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Fewer brainteasers,0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Poor team dynamics; Inefficient development processes; Unrealistic expectations; Corporate policies; Outdated technologies; Non-technical management; Interacting with non-technical people; Interacting with stupid people; Poor infrastructure or equipment; Unspecific requirements; Limited resources,To get help for my job; To communicate with -1s like me; Beacause I love to learn
10764,22,Italy,Southern Europe,Western Europe,25-29,27.0,0.0,1; 3; 5,2,3.0,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,4.3,iOS; Objective-C; Swift,iOS; Swift,1,8.0,0,0,10-19 employees,1-4 people,2,2.0,3,22,Atom; Sublime; TextMate; Xcode,0,1-2 hours per week,0,0.0,1,I don't have an account,0.0,0,,0.936547994592,,,,,,0.955440438798,0.709414103614,0.347968775639,0.952076226326,1.37889131302,2.94961585309,1.53568034968,1.45657428484,1.76353168798,2.82422396626,0.869921178568,0.646998026872,1.32477487009,0.320157731668,0.388617236353,0.692108971348,0.923334039498,0.816501681206,1.04213047767,1.30015515539,,
11194,22,Italy,Southern Europe,Western Europe,25-29,27.0,0.0,4,15,15.0,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,4.3,"Cloud (AWS, GAE, Azure, etc.); Node.js; SQL","Cloud (AWS, GAE, Azure, etc.); Node.js; Python; SQL",1,5.0,0,4,5-9 employees,1-4 people,0,2.0,0,2 - I created my own job,Sublime; Vim,3,2-5 hours per week,1,0.0,0,I'm not sure,2.0,3,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Industry certification program",1.0,Salary; Ability to make or influence important decisions; Job title; Quality of colleagues; Company culture,Finding an open job that I'm qualified for,0%,Offer remote interviews (e.g. via video conference); Fewer brainteasers; Prepare me for who I will be speaking with,0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Inefficient development processes; Interacting with stupid people,I don't really use 11. I just take surveys.
11936,22,Italy,Southern Europe,Western Europe,35-39,37.0,0.0,,,5.0312779648,,6.6401453958,"$40,000 - $50,000",45000.0,4.3,"AngularJS; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; Node.js; Python; ReactJS",AngularJS; CoffeeScript; JavaScript; Node.js; ReactJS; Ruby,-1 (please specify),9.0,4,,,,,1.80342988185,,,Sublime,0,2-5 hours per week,-1 (please specify),2.0,0,I don't have an account,2.0,0,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Mentorship program (e.g. Flatiron School, GDI, etc.); Industry certification program; B.A. in Computer Science (or related field); B.S. in Computer Science (or related field)",2.0,Salary; Company financials; Opportunity for advancement; Remote working option,Writing my CV and keeping it updated,100%,Show me more live code; Introduce me to the boss; Introduce me to the team,0; 1,0.955440438798,0.709414103614,0.347968775639,0.952076226326,1.37889131302,2.94961585309,1.53568034968,1.45657428484,1.76353168798,2.82422396626,0.869921178568,0.646998026872,1.32477487009,0.320157731668,0.388617236353,0.692108971348,0.923334039498,0.816501681206,1.04213047767,1.30015515539,,
16978,22,Italy,Southern Europe,Western Europe,30-34,32.0,0.0,0; 9,0,0.0,6 - 10 years,8.0,"$20,000 - $30,000",25000.0,4.3,JavaScript; LAMP; PHP; SQL,Android; CoffeeScript; JavaScript; PHP; Ruby; SQL,1,8.0,0,14,100-499 employees,1-4 people,0,3.0,4,2,Atom; Sublime,2,1-2 hours per week,1,0.0,-1 (please specify),2 - 100,0.0,2,On-the-job training; B.A. in Computer Science (or related field),1.0,Tech stack; Work/life balance; Opportunity for advancement; Quality of colleagues,Finding time to search for a job,30%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Prepare me for who I will be speaking with,0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Inefficient development processes; Fragile code base; Unrealistic expectations; Corporate policies; Outdated technologies; Interacting with non-technical people; Interacting with stupid people; Changing requirements; Limited resources; Trying to be nice,To get help for my job; Because I can't do my job without it; Beacause I love to learn
18597,22,Italy,Southern Europe,Western Europe,40-49,44.5,0.0,0; 1; 9,0,0.0,11+ years,13.0,"$40,000 - $50,000",45000.0,4.3,Java; JavaScript,Scala,0,7.0,0,1,500-999 employees,1-4 people,0,3.0,2,1,Notepad++; Eclipse,2,None,0,4.0,0,1,0.0,0,I'm self-taught,1.0,Work/life balance; Opportunity for advancement; Office location; Company culture,Writing my CV and keeping it updated,0%,Show me more live code; Offer remote interviews (e.g. via video conference),1,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Poor scheduling; Poor documentation; Outdated technologies,To get help for my job; Beacause I love to learn
