id,collector,age_midpoint,gender,occupation_group,experience_midpoint,salary_midpoint,aliens,programming_ability,employment_status,industry,women_on_team,remote,job_satisfaction,job_discovery,commit_frequency,dogs_vs_cats,desktop_os,unit_testing,visit_frequency,why_learn_new_tech,open_to_new_job,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice
2364,22,22.0,0.0,0.0,3.2,2000.0,-1,4.0,0,4,1,0.0,4,2,2,-1,0.0,2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
2786,22,32.0,0.0,0.0,8.0,22000.0,0,6.0,1,-1,0,1.0,2,2,0,1,2.0,2,0.0,3,1.0,-2,1.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
4201,22,32.0,0.0,0.0,13.0,42000.0,0,10.0,0,8,0,3.0,3,2,3,0,0.0,2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
4243,22,27.0,0.0,0.0,3.2,22000.0,0,7.0,0,3,0,2.0,2,4,2,0,2.0,1,0.0,2,1.0,0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2088,22,32.0,0.0,0.0,8.0,42000.0,0,8.0,0,0,0,2.0,2,-1,0,0,2.0,0,1.0,3,0.0,0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
8214,22,44.2,0.0,3.0,13.0,42000.0,0,10.0,0,8,1,2.0,0,6,0,1,0.0,0,2.0,3,1.0,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
11768,22,44.2,0.0,19.0,8.0,2000.0,0,7.0,0,11,0,1.0,2,2,5,1,4.0,2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
12792,22,44.2,0.0,0.0,13.0,24162.929823,-1,9.0,2,11,0,2.0,2,2,2,-1,0.0,2,0.0,-1,1.0,-2,1.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
19126,22,32.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
21096,22,16.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
21272,22,27.0,0.0,12.0,8.0,24162.929823,0,8.0,0,16,0,2.0,2,7,0,1,1.0,0,0.0,3,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
22492,22,44.2,0.0,14.0,13.0,12000.0,0,7.0,6,2,1,1.0,2,2,0,0,8.0,0,2.0,3,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
22722,22,16.0,0.0,7.0,8.0,2000.0,0,10.0,77,-2,-2,1.79242213212,-2,-2,0,0,2.0,0,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
24922,22,22.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
22787,22,22.0,0.0,0.0,8.0,12000.0,0,8.0,6,4,2,2.0,2,1,3,1,2.0,0,0.0,-2,1.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26044,22,32.0,0.0,1.0,13.0,22000.0,1,7.0,2,-2,0,0.0,0,2,0,1,2.0,0,0.0,2,1.0,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,1.33204739298,0.0,0.0,0.0,0.9103200883,0.0,0.0,1.33177441241
26920,22,32.0,0.0,13.0,8.0,22000.0,0,7.0,1,14,1,0.0,0,2,0,1,3.0,2,1.0,2,2.0,0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
27130,22,32.0,0.0,0.0,13.0,12000.0,0,7.0,0,4,1,2.0,2,-1,0,1,2.0,2,2.0,3,0.0,1,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
27677,22,22.0,0.0,7.0,8.0,2000.0,1,8.0,77,-2,-2,1.79242213212,-2,-2,2,1,0.0,0,1.0,4,1.0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
27790,22,27.0,0.0,13.0,13.0,12000.0,0,7.0,-1,4,2,3.0,2,2,0,1,0.0,0,0.0,4,1.0,2,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
28673,22,27.0,0.0,7.0,8.0,2000.0,-1,6.0,77,-2,-2,1.79242213212,-2,-2,0,0,7.0,2,0.0,2,1.0,2,1.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
28992,22,16.0,0.0,1.0,3.2,2000.0,0,8.0,77,-2,-2,1.79242213212,-2,-2,2,0,2.0,2,2.0,3,2.0,0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
29492,22,44.2,0.0,12.0,13.0,210000.0,0,10.0,0,8,1,0.0,0,2,2,-1,0.0,1,0.0,3,0.0,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29903,22,44.2,0.0,6.0,13.0,24162.929823,0,9.0,1,16,0,0.0,0,1,2,-1,2.0,1,1.0,2,2.0,1,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
30131,22,32.0,0.0,1.0,3.2,12000.0,1,7.0,0,11,1,2.0,2,0,0,0,0.0,0,0.0,2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
31107,22,27.0,0.0,0.0,3.2,22000.0,0,7.0,0,17,0,3.0,3,4,0,0,0.0,1,0.0,4,2.0,0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
31221,22,27.0,0.0,7.0,3.2,24162.929823,1,7.0,77,-2,-2,1.79242213212,-2,-2,5,1,0.0,0,2.0,2,1.0,0,1.0,1.0,1.0,1.0,1.36923233132,4.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
31828,22,32.0,0.0,6.0,8.0,12000.0,1,8.0,0,0,3,2.0,2,7,3,0,4.0,0,1.0,2,1.0,-2,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32137,22,32.0,0.0,0.0,3.2,12000.0,0,7.0,0,4,-2,2.0,2,-1,0,1,4.0,2,0.0,2,1.0,1,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
43270,22,44.2,0.0,3.0,8.0,62000.0,0,7.0,0,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
47222,22,37.0,1.0,1.0,8.0,42000.0,0,7.0,0,11,4,0.0,2,2,0,0,0.0,2,0.0,3,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
48162,22,44.2,0.0,1.0,13.0,92000.0,1,8.0,0,-1,0,2.0,0,1,0,0,6.0,0,1.0,3,1.0,-2,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
48180,22,32.0,0.0,1.0,13.0,32000.0,-1,8.0,0,-1,1,3.0,3,4,0,0,2.0,0,0.0,3,2.0,1,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49171,22,22.0,0.0,6.0,3.2,32000.0,0,7.0,0,12,1,2.0,0,1,0,1,2.0,1,0.0,2,1.0,0,1.0,0.0,2.0,3.0,4.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
49222,22,22.0,0.0,7.0,3.2,24162.929823,0,7.0,77,-2,-2,1.79242213212,-2,-2,3,1,2.0,2,0.0,3,1.0,0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0
20717,22,27.0,0.0,3.0,3.2,32000.0,1,9.0,0,14,2,3.0,2,0,0,0,0.0,1,0.0,0,1.0,-2,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
21094,22,44.2,0.0,0.0,13.0,62000.0,1,6.0,2,11,0,1.0,2,2,5,1,2.0,0,4.0,3,0.0,1,0.0,1.0,0.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
19963,22,32.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
31182,22,37.0,0.0,8.0,8.0,72000.0,1,4.0,0,11,0,1.0,0,2,3,1,0.0,2,0.0,0,1.0,0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
49441,22,22.0,0.0,13.0,1.2,22000.0,1,3.0,77,-2,-2,1.79242213212,-2,-2,0,0,0.0,2,0.0,4,1.0,-2,1.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
21471,22,27.0,0.0,1.0,1.2,32000.0,1,3.0,0,3,2,3.0,4,-1,3,-1,2.0,0,0.0,2,1.0,-2,3.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
2768,22,32.0,0.0,6.0,13.0,22000.0,0,7.0,0,12,2,2.0,2,1,0,0,2.0,0,1.0,0,1.0,2,1.0,0.698129846196,1.0,2.0,3.0,4.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
24927,22,22.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
28646,22,22.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
29036,22,22.0,0.0,0.0,3.2,22000.0,0,8.0,0,14,2,2.0,0,2,0,1,3.0,0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
37281,22,22.0,0.0,3.0,3.2,32000.0,1,8.0,0,2,2,1.0,0,2,0,1,0.0,0,2.0,0,1.0,0,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
42342,22,32.0,0.0,1.0,13.0,22000.0,1,10.0,0,1,1,2.0,2,2,0,1,0.0,0,2.0,4,1.0,1,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
43162,22,27.0,0.0,0.0,0.2,12000.0,0,7.0,0,3,0,2.0,3,4,2,1,2.0,2,0.0,6,1.0,0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
44793,22,37.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
48194,22,22.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
49402,22,22.0,0.0,0.0,3.2,12000.0,0,8.0,0,3,0,2.0,3,2,2,-1,0.0,0,0.0,6,2.0,-2,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
49622,22,24.2,0.0,7.0,1.2,2000.0,1,3.0,4,-2,-2,1.79242213212,-2,-2,0,-1,2.0,0,0.0,2,1.0,1,0.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
49944,22,37.0,0.0,0.0,13.0,32000.0,0,8.0,0,4,1,1.0,2,7,0,1,2.0,0,0.0,0,1.0,0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21243,22,44.2,0.0,16.0,13.0,12000.0,-2,8.0,0,1,2,3.0,-1,4,5,1,4.0,0,0.0,0,1.0,0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.383218707012,1.0,0.0,1.0,0.0,0.0
21320,22,32.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
21832,22,32.0,0.0,0.0,13.0,32000.0,0,9.0,0,3,1,1.0,2,1,2,1,6.0,0,0.0,0,1.0,0,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
43910,22,37.0,0.0,3.0,13.0,32000.0,1,9.0,2,13,1,2.0,2,2,0,1,1.0,0,0.0,4,1.0,1,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0
31798,22,27.0,0.0,1.0,3.2,22000.0,0,6.0,4,-2,-2,1.79242213212,-2,-2,3,0,8.0,0,0.0,4,2.0,0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0
2102,22,37.0,0.0,0.0,13.0,22000.0,0,7.10328403109,0,3,0,2.0,2,7,0,1,4.0,1,0.0,2,1.0,2,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2290,22,27.0,1.0,1.0,3.2,32000.0,1,7.0,0,11,1,2.0,2,-1,0,0,2.0,0,2.0,2,0.0,0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2871,22,44.2,0.0,6.0,13.0,62000.0,0,8.0,2,3,0,1.0,0,2,4,-1,2.0,0,1.0,2,0.0,0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
3284,22,22.0,0.0,1.0,8.0,22000.0,-1,7.10328403109,0,3,1,2.0,0,7,0,-1,0.0,0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11484,22,27.0,0.0,1.0,3.2,72000.0,0,8.0,2,3,1,2.0,0,2,0,1,2.0,0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
12292,22,27.0,0.0,0.0,3.2,42000.0,1,10.0,0,11,1,2.0,2,2,0,0,2.0,0,0.0,2,1.0,-2,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
14044,22,37.0,0.0,1.0,13.0,42000.0,0,8.0,0,13,0,2.0,0,7,0,0,0.0,2,1.0,3,1.0,1,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
14633,22,32.0,0.0,13.0,13.0,112000.0,-1,7.0,1,-1,0,2.0,4,7,0,0,2.0,2,0.0,0,1.0,-2,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
12221,22,37.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
18782,22,27.0,0.0,0.0,3.2,22000.0,0,7.0,0,3,0,2.0,2,2,3,0,2.0,0,2.0,3,1.0,1,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
18847,22,22.0,0.0,13.0,3.2,22000.0,0,8.0,0,0,1,2.0,3,1,0,0,0.0,0,2.0,2,1.0,0,0.0,3.0,0.320824172824,1.0,2.0,4.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
20326,22,27.0,1.0,0.0,8.0,72000.0,0,8.0,0,13,2,2.0,0,2,0,1,0.0,0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21682,22,27.0,0.0,2.03224261273,6.26862069922,24162.929823,-2,7.10328403109,-2,-2,-2,1.79242213212,-2,-2,-2,-2,2.27077971234,-2,0.80117107943,-2,0.931107278166,-2,0.924942024942,0.698129846196,0.320824172824,0.96940463062,1.36923233132,2.94873903209,1.21473040278,1.44633243783,1.76394227316,2.82772644242,0.874174008811,0.642287022271,1.33204739298,0.319494088232,0.383218707012,0.692878746219,0.9103200883,0.784691629926,1.04863973619,1.33177441241
22322,22,37.0,0.0,8.0,13.0,22000.0,-1,8.0,0,0,1,2.0,2,1,3,1,3.0,0,2.0,0,1.0,0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
22826,22,32.0,0.0,0.0,8.0,82000.0,0,6.0,0,11,0,2.0,0,2,5,0,2.0,2,0.0,0,0.0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26776,22,27.0,0.0,0.0,3.2,82000.0,1,9.0,0,-1,2,2.0,3,6,0,0,4.0,0,1.0,2,1.0,-2,3.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
28022,22,27.0,0.0,11.0,3.2,2000.0,0,2.0,77,-2,-2,1.79242213212,-2,-2,0,-1,4.0,2,0.0,3,1.0,0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22698,22,22.0,0.0,0.0,1.2,32000.0,1,7.0,1,3,0,1.0,2,6,2,1,0.0,2,2.0,3,1.0,0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
22960,22,27.0,0.0,0.0,8.0,22000.0,0,8.0,0,3,0,2.0,0,2,0,0,9.0,1,0.0,2,1.0,-2,2.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0
22022,22,22.0,0.0,7.0,3.2,2000.0,-1,7.0,77,-2,-2,1.79242213212,-2,-2,4,0,4.0,0,1.0,6,2.0,0,1.0,0.0,0.0,0.0,0.0,4.0,1.21473040278,1.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
2222,22,16.0,0.0,3.0,0.2,210000.0,1,7.0,0,8,2,2.0,0,0,2,1,3.0,1,2.0,2,0.0,0,0.0,2.0,0.320824172824,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0
